domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-10,2,domain-10-domain-10-zone-01-air_quality_pm25-mc-2,domain-10-domain-10-zone-01-air_quality_pm25,domain-10-zone-01,industrial,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion,1101,0.485048,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-bus_arrival,domain-10-root,domain-10-zone-01,industrial,bus_arrival,realtime|recent,corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1102,0.37585,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-bus_arrival-mc-1,domain-10-domain-10-zone-01-bus_arrival,domain-10-zone-01,industrial,bus_arrival,realtime,event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1103,0.326797,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-bus_arrival-mc-2,domain-10-domain-10-zone-01-bus_arrival,domain-10-zone-01,industrial,bus_arrival,realtime|recent,corridor_incident_diversion,1104,0.228851,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-humidity,domain-10-root,domain-10-zone-01,industrial,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1105,0.443865,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-humidity-mc-1,domain-10-domain-10-zone-01-humidity,domain-10-zone-01,industrial,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness,1106,0.362059,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-humidity-mc-2,domain-10-domain-10-zone-01-humidity,domain-10-zone-01,industrial,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|stagnant_air_pocket,1107,0.397317,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-noise_level,domain-10-root,domain-10-zone-01,industrial,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1108,0.444411,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-noise_level-mc-1,domain-10-domain-10-zone-01-noise_level,domain-10-zone-01,industrial,noise_level,archival|realtime|recent,freight_corridor_noise|nightlife_spike|stadium_dispersal_noise,1109,0.35189,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-noise_level-mc-2,domain-10-domain-10-zone-01-noise_level,domain-10-zone-01,industrial,noise_level,realtime|recent,construction_residual_noise|freight_corridor_noise|school_pickup_disturbance,1110,0.439994,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-parking_availability,domain-10-root,domain-10-zone-01,industrial,parking_availability,realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|stadium_guidance,1111,0.353508,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-parking_availability-mc-1,domain-10-domain-10-zone-01-parking_availability,domain-10-zone-01,industrial,parking_availability,realtime,commuter_transit_hub|curbside_short_stay|event_overflow,1112,0.283762,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-parking_availability-mc-2,domain-10-domain-10-zone-01-parking_availability,domain-10-zone-01,industrial,parking_availability,realtime|recent,stadium_guidance,1113,0.23244,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-rainfall,domain-10-root,domain-10-zone-01,industrial,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1114,0.478323,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-rainfall-mc-1,domain-10-domain-10-zone-01-rainfall,domain-10-zone-01,industrial,rainfall,archival|realtime|recent,drainage_overflow|shower_burst|storm_runoff,1115,0.358712,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-rainfall-mc-2,domain-10-domain-10-zone-01-rainfall,domain-10-zone-01,industrial,rainfall,realtime|recent,commuter_downpour|drainage_overflow|venue_queue_rain,1116,0.45077,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-street_light_state,domain-10-root,domain-10-zone-01,industrial,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1117,0.474807,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-street_light_state-mc-1,domain-10-domain-10-zone-01-street_light_state,domain-10-zone-01,industrial,street_light_state,archival|realtime|recent,dimming_schedule|outage_cluster|stadium_egress_lighting,1118,0.361766,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-street_light_state-mc-2,domain-10-domain-10-zone-01-street_light_state,domain-10-zone-01,industrial,street_light_state,realtime|recent,dimming_schedule|maintenance_flicker|school_perimeter_fault|stadium_egress_lighting,1119,0.53429,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-temperature,domain-10-root,domain-10-zone-01,industrial,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1120,0.468926,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-temperature-mc-1,domain-10-domain-10-zone-01-temperature,domain-10-zone-01,industrial,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,1121,0.462142,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-temperature-mc-2,domain-10-domain-10-zone-01-temperature,domain-10-zone-01,industrial,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift,1122,0.453187,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-01-traffic_speed,domain-10-root,domain-10-zone-01,industrial,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|freight_corridor_slowdown|school_zone_slowdown,1123,0.332288,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-traffic_speed-mc-1,domain-10-domain-10-zone-01-traffic_speed,domain-10-zone-01,industrial,traffic_speed,realtime,bus_lane_delay|congestion_spillback|school_zone_slowdown,1124,0.256746,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-01-traffic_speed-mc-2,domain-10-domain-10-zone-01-traffic_speed,domain-10-zone-01,industrial,traffic_speed,realtime|recent,freight_corridor_slowdown,1125,0.256453,3,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-air_quality_co2,domain-10-root,domain-10-zone-02,transport_hub,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1126,0.462345,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-air_quality_co2-mc-1,domain-10-domain-10-zone-02-air_quality_co2,domain-10-zone-02,transport_hub,air_quality_co2,archival|realtime,freight_terminal_emission|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1127,0.336933,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-air_quality_co2-mc-2,domain-10-domain-10-zone-02-air_quality_co2,domain-10-zone-02,transport_hub,air_quality_co2,archival|recent,indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1128,0.339753,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-air_quality_pm25,domain-10-root,domain-10-zone-02,transport_hub,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,1129,0.395746,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-air_quality_pm25-mc-1,domain-10-domain-10-zone-02-air_quality_pm25,domain-10-zone-02,transport_hub,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|school_alert,1130,0.284263,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-air_quality_pm25-mc-2,domain-10-domain-10-zone-02-air_quality_pm25,domain-10-zone-02,transport_hub,air_quality_pm25,archival|recent,construction_dust|industrial_plume|overnight_inversion|school_alert,1131,0.400687,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-bus_arrival,domain-10-root,domain-10-zone-02,transport_hub,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,1132,0.379134,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-bus_arrival-mc-1,domain-10-domain-10-zone-02-bus_arrival,domain-10-zone-02,transport_hub,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue,1133,0.314597,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-bus_arrival-mc-2,domain-10-domain-10-zone-02-bus_arrival,domain-10-zone-02,transport_hub,bus_arrival,archival|recent,commuter_peak_headway|hub_transfer_delay|school_dismissal_bunching,1134,0.387047,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-humidity,domain-10-root,domain-10-zone-02,transport_hub,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1135,0.385912,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-humidity-mc-1,domain-10-domain-10-zone-02-humidity,domain-10-zone-02,transport_hub,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,1136,0.338511,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-humidity-mc-2,domain-10-domain-10-zone-02-humidity,domain-10-zone-02,transport_hub,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|morning_dampness|stagnant_air_pocket,1137,0.423936,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-noise_level,domain-10-root,domain-10-zone-02,transport_hub,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1138,0.420877,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-noise_level-mc-1,domain-10-domain-10-zone-02-noise_level,domain-10-zone-02,transport_hub,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|stadium_dispersal_noise,1139,0.292305,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-noise_level-mc-2,domain-10-domain-10-zone-02-noise_level,domain-10-zone-02,transport_hub,noise_level,archival|recent,nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,1140,0.423777,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-parking_availability,domain-10-root,domain-10-zone-02,transport_hub,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,1141,0.473867,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-parking_availability-mc-1,domain-10-domain-10-zone-02-parking_availability,domain-10-zone-02,transport_hub,parking_availability,archival|realtime,commuter_transit_hub|event_overflow|resident_night|stadium_guidance,1142,0.362216,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-parking_availability-mc-2,domain-10-domain-10-zone-02-parking_availability,domain-10-zone-02,transport_hub,parking_availability,archival|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night,1143,0.345429,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-rainfall,domain-10-root,domain-10-zone-02,transport_hub,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,1144,0.437617,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-rainfall-mc-1,domain-10-domain-10-zone-02-rainfall,domain-10-zone-02,transport_hub,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|storm_runoff,1145,0.339549,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-rainfall-mc-2,domain-10-domain-10-zone-02-rainfall,domain-10-zone-02,transport_hub,rainfall,archival|recent,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,1146,0.495193,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-street_light_state,domain-10-root,domain-10-zone-02,transport_hub,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,1147,0.421534,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-street_light_state-mc-1,domain-10-domain-10-zone-02-street_light_state,domain-10-zone-02,transport_hub,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|stadium_egress_lighting,1148,0.338767,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-street_light_state-mc-2,domain-10-domain-10-zone-02-street_light_state,domain-10-zone-02,transport_hub,street_light_state,archival|recent,outage_cluster|school_perimeter_fault|stadium_egress_lighting,1149,0.401368,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-temperature,domain-10-root,domain-10-zone-02,transport_hub,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,1150,0.430896,18,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-temperature-mc-1,domain-10-domain-10-zone-02-temperature,domain-10-zone-02,transport_hub,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,1151,0.479996,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-temperature-mc-2,domain-10-domain-10-zone-02-temperature,domain-10-zone-02,transport_hub,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift,1152,0.389869,9,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-02-traffic_speed,domain-10-root,domain-10-zone-02,transport_hub,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,1153,0.421309,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-traffic_speed-mc-1,domain-10-domain-10-zone-02-traffic_speed,domain-10-zone-02,transport_hub,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,1154,0.314685,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,2,domain-10-domain-10-zone-02-traffic_speed-mc-2,domain-10-domain-10-zone-02-traffic_speed,domain-10-zone-02,transport_hub,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|school_zone_slowdown,1155,0.446803,6,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-10,1,domain-10-domain-10-zone-03-air_quality_co2,domain-10-root,domain-10-zone-03,stadium_area,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,1156,0.479934,12,/hiroute/domain-10/controller,smartcity_v3::hiroute_hkm_v1,60000,64
