domain_id,cell_id,object_id,local_rank_hint
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-01-snm02,4
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-03-snm02,5
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-02-snm02,6
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-02-snm03,7
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-03,8
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-1,obj-09-02-air_quality_pm25-02-cnm01,9
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-01-snm01,1
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-03-snm03,2
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-01-cnm01,3
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-01,4
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-01-ncf01,5
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-01-snm03,6
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-02-ncf01,7
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-02,8
domain-09,domain-09-domain-09-zone-02-air_quality_pm25-mc-2,obj-09-02-air_quality_pm25-03-ncf01,9
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-02-cnm01,1
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-02-ncf01,2
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-02,3
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-01-snm01,4
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-02-snm01,5
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-1,obj-09-02-bus_arrival-02-snm03,6
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-01-snm03,2
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-01,3
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-01-snm02,4
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-01-ncf01,5
domain-09,domain-09-domain-09-zone-02-bus_arrival-mc-2,obj-09-02-bus_arrival-02-snm02,6
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-01-snm01,1
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-02-snm01,2
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-02-cnm01,3
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-02-snm03,4
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-02,5
domain-09,domain-09-domain-09-zone-02-humidity-mc-1,obj-09-02-humidity-02-snm02,6
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-01-snm02,2
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-01,3
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-01-ncf01,4
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-01-snm03,5
domain-09,domain-09-domain-09-zone-02-humidity-mc-2,obj-09-02-humidity-02-ncf01,6
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-02-snm01,1
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03-cnm01,2
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-01-snm02,3
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03-snm03,4
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03-snm01,5
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03-snm02,6
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03,7
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-03-ncf01,8
domain-09,domain-09-domain-09-zone-02-noise_level-mc-1,obj-09-02-noise_level-01-snm03,9
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-01-snm01,1
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-02-cnm01,2
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-02,3
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-01-ncf01,4
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-02-snm03,5
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-02-ncf01,6
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-02-snm02,7
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-01,8
domain-09,domain-09-domain-09-zone-02-noise_level-mc-2,obj-09-02-noise_level-01-cnm01,9
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02-cnm01,1
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02-snm03,2
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02,3
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02-snm02,4
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02-snm01,5
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-1,obj-09-02-parking_availability-02-ncf01,6
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01-snm01,2
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01,3
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01-ncf01,4
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01-snm02,5
domain-09,domain-09-domain-09-zone-02-parking_availability-mc-2,obj-09-02-parking_availability-01-snm03,6
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-02-cnm01,1
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-02-snm03,2
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-02,3
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-02-ncf01,4
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-02-snm01,5
domain-09,domain-09-domain-09-zone-02-rainfall-mc-1,obj-09-02-rainfall-01-snm01,6
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-01-snm03,2
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-01-snm02,3
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-01,4
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-01-ncf01,5
domain-09,domain-09-domain-09-zone-02-rainfall-mc-2,obj-09-02-rainfall-02-snm02,6
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-02-snm01,1
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-03-cnm01,2
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-01-snm02,3
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-03-snm01,4
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-03-ncf01,5
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-03,6
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-01-snm03,7
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-03-snm02,8
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-1,obj-09-02-street_light_state-02-snm02,9
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-01-snm01,1
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-01-cnm01,2
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-02-cnm01,3
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-03-snm03,4
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-02,5
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-01-ncf01,6
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-02-ncf01,7
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-01,8
domain-09,domain-09-domain-09-zone-02-street_light_state-mc-2,obj-09-02-street_light_state-02-snm03,9
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-01-snm01,1
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-02-cnm01,2
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-02-snm03,3
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-02-ncf01,4
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-02-snm01,5
domain-09,domain-09-domain-09-zone-02-temperature-mc-1,obj-09-02-temperature-02-snm02,6
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-01,2
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-01-ncf01,3
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-01-snm02,4
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-01-snm03,5
domain-09,domain-09-domain-09-zone-02-temperature-mc-2,obj-09-02-temperature-02,6
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-02-cnm01,1
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-02-snm02,2
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-01-snm01,3
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-02-snm01,4
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-02-snm03,5
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-1,obj-09-02-traffic_speed-02,6
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-01-cnm01,1
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-01-ncf01,2
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-01,3
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-01-snm03,4
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-01-snm02,5
domain-09,domain-09-domain-09-zone-02-traffic_speed-mc-2,obj-09-02-traffic_speed-02-ncf01,6
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02-cnm01,1
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02-snm03,2
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02,3
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02-ncf01,4
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02-snm01,5
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-1,obj-09-03-air_quality_co2-02-snm02,6
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01-cnm01,1
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01-snm01,2
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01,3
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01-ncf01,4
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01-snm02,5
domain-09,domain-09-domain-09-zone-03-air_quality_co2-mc-2,obj-09-03-air_quality_co2-01-snm03,6
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-02-cnm01,1
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-01-snm01,2
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-02,3
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-02-snm01,4
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-02-ncf01,5
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-1,obj-09-03-air_quality_pm25-02-snm02,6
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-01-cnm01,1
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-01-snm02,2
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-01,3
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-01-snm03,4
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-01-ncf01,5
domain-09,domain-09-domain-09-zone-03-air_quality_pm25-mc-2,obj-09-03-air_quality_pm25-02-snm03,6
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-01-snm02,1
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03-cnm01,2
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03-snm03,3
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-02-snm01,4
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03-snm02,5
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03-snm01,6
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03,7
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-03-ncf01,8
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-1,obj-09-03-bus_arrival-02-snm03,9
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-01-snm01,1
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-02-cnm01,2
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-01-cnm01,3
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-01-ncf01,4
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-02-snm02,5
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-01,6
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-02,7
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-01-snm03,8
domain-09,domain-09-domain-09-zone-03-bus_arrival-mc-2,obj-09-03-bus_arrival-02-ncf01,9
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-01-snm03,1
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-01-snm02,2
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-02-snm02,3
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-02-snm01,4
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-02-snm03,5
domain-09,domain-09-domain-09-zone-03-humidity-mc-1,obj-09-03-humidity-01-ncf01,6
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-01-snm01,1
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-02-cnm01,2
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-02,3
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-01,4
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-01-cnm01,5
domain-09,domain-09-domain-09-zone-03-humidity-mc-2,obj-09-03-humidity-02-ncf01,6
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-02-snm01,1
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-03-snm02,2
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-01-snm02,3
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-03-snm01,4
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-03-cnm01,5
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-02-cnm01,6
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-02-snm03,7
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-02-snm02,8
domain-09,domain-09-domain-09-zone-03-noise_level-mc-1,obj-09-03-noise_level-03,9
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-01-snm01,1
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-01-cnm01,2
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-01,3
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-03-snm03,4
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-01-ncf01,5
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-01-snm03,6
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-02-ncf01,7
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-02,8
domain-09,domain-09-domain-09-zone-03-noise_level-mc-2,obj-09-03-noise_level-03-ncf01,9
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02-cnm01,1
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02,2
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02-snm01,3
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02-ncf01,4
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02-snm02,5
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-1,obj-09-03-parking_availability-02-snm03,6
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01-cnm01,1
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01-snm03,2
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01-snm02,3
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01,4
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01-snm01,5
domain-09,domain-09-domain-09-zone-03-parking_availability-mc-2,obj-09-03-parking_availability-01-ncf01,6
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-02-cnm01,1
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-02-snm02,2
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-02-ncf01,3
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-02,4
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-01-snm01,5
domain-09,domain-09-domain-09-zone-03-rainfall-mc-1,obj-09-03-rainfall-02-snm01,6
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-01-snm03,1
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-01-cnm01,2
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-01-snm02,3
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-01,4
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-01-ncf01,5
domain-09,domain-09-domain-09-zone-03-rainfall-mc-2,obj-09-03-rainfall-02-snm03,6
domain-09,domain-09-domain-09-zone-03-street_light_state-mc-1,obj-09-03-street_light_state-03-cnm01,1
