object_id,object_text_id,embedding_row
obj-09-04-noise_level-01,text-obj-09-04-noise_level-01,4794
obj-09-04-noise_level-01-cnm01,text-obj-09-04-noise_level-01-cnm01,4795
obj-09-04-noise_level-01-ncf01,text-obj-09-04-noise_level-01-ncf01,4796
obj-09-04-noise_level-01-snm01,text-obj-09-04-noise_level-01-snm01,4797
obj-09-04-noise_level-01-snm02,text-obj-09-04-noise_level-01-snm02,4798
obj-09-04-noise_level-01-snm03,text-obj-09-04-noise_level-01-snm03,4799
obj-09-04-noise_level-02,text-obj-09-04-noise_level-02,4800
obj-09-04-noise_level-02-cnm01,text-obj-09-04-noise_level-02-cnm01,4801
obj-09-04-noise_level-02-ncf01,text-obj-09-04-noise_level-02-ncf01,4802
obj-09-04-noise_level-02-snm01,text-obj-09-04-noise_level-02-snm01,4803
obj-09-04-noise_level-02-snm02,text-obj-09-04-noise_level-02-snm02,4804
obj-09-04-noise_level-02-snm03,text-obj-09-04-noise_level-02-snm03,4805
obj-09-04-noise_level-03,text-obj-09-04-noise_level-03,4806
obj-09-04-noise_level-03-cnm01,text-obj-09-04-noise_level-03-cnm01,4807
obj-09-04-noise_level-03-ncf01,text-obj-09-04-noise_level-03-ncf01,4808
obj-09-04-noise_level-03-snm01,text-obj-09-04-noise_level-03-snm01,4809
obj-09-04-noise_level-03-snm02,text-obj-09-04-noise_level-03-snm02,4810
obj-09-04-noise_level-03-snm03,text-obj-09-04-noise_level-03-snm03,4811
obj-09-04-parking_availability-01,text-obj-09-04-parking_availability-01,4812
obj-09-04-parking_availability-01-cnm01,text-obj-09-04-parking_availability-01-cnm01,4813
obj-09-04-parking_availability-01-ncf01,text-obj-09-04-parking_availability-01-ncf01,4814
obj-09-04-parking_availability-01-snm01,text-obj-09-04-parking_availability-01-snm01,4815
obj-09-04-parking_availability-01-snm02,text-obj-09-04-parking_availability-01-snm02,4816
obj-09-04-parking_availability-01-snm03,text-obj-09-04-parking_availability-01-snm03,4817
obj-09-04-parking_availability-02,text-obj-09-04-parking_availability-02,4818
obj-09-04-parking_availability-02-cnm01,text-obj-09-04-parking_availability-02-cnm01,4819
obj-09-04-parking_availability-02-ncf01,text-obj-09-04-parking_availability-02-ncf01,4820
obj-09-04-parking_availability-02-snm01,text-obj-09-04-parking_availability-02-snm01,4821
obj-09-04-parking_availability-02-snm02,text-obj-09-04-parking_availability-02-snm02,4822
obj-09-04-parking_availability-02-snm03,text-obj-09-04-parking_availability-02-snm03,4823
obj-09-04-parking_availability-03,text-obj-09-04-parking_availability-03,4824
obj-09-04-parking_availability-03-cnm01,text-obj-09-04-parking_availability-03-cnm01,4825
obj-09-04-parking_availability-03-ncf01,text-obj-09-04-parking_availability-03-ncf01,4826
obj-09-04-parking_availability-03-snm01,text-obj-09-04-parking_availability-03-snm01,4827
obj-09-04-parking_availability-03-snm02,text-obj-09-04-parking_availability-03-snm02,4828
obj-09-04-parking_availability-03-snm03,text-obj-09-04-parking_availability-03-snm03,4829
obj-09-04-rainfall-01,text-obj-09-04-rainfall-01,4830
obj-09-04-rainfall-01-cnm01,text-obj-09-04-rainfall-01-cnm01,4831
obj-09-04-rainfall-01-ncf01,text-obj-09-04-rainfall-01-ncf01,4832
obj-09-04-rainfall-01-snm01,text-obj-09-04-rainfall-01-snm01,4833
obj-09-04-rainfall-01-snm02,text-obj-09-04-rainfall-01-snm02,4834
obj-09-04-rainfall-01-snm03,text-obj-09-04-rainfall-01-snm03,4835
obj-09-04-rainfall-02,text-obj-09-04-rainfall-02,4836
obj-09-04-rainfall-02-cnm01,text-obj-09-04-rainfall-02-cnm01,4837
obj-09-04-rainfall-02-ncf01,text-obj-09-04-rainfall-02-ncf01,4838
obj-09-04-rainfall-02-snm01,text-obj-09-04-rainfall-02-snm01,4839
obj-09-04-rainfall-02-snm02,text-obj-09-04-rainfall-02-snm02,4840
obj-09-04-rainfall-02-snm03,text-obj-09-04-rainfall-02-snm03,4841
obj-09-04-street_light_state-01,text-obj-09-04-street_light_state-01,4842
obj-09-04-street_light_state-01-cnm01,text-obj-09-04-street_light_state-01-cnm01,4843
obj-09-04-street_light_state-01-ncf01,text-obj-09-04-street_light_state-01-ncf01,4844
obj-09-04-street_light_state-01-snm01,text-obj-09-04-street_light_state-01-snm01,4845
obj-09-04-street_light_state-01-snm02,text-obj-09-04-street_light_state-01-snm02,4846
obj-09-04-street_light_state-01-snm03,text-obj-09-04-street_light_state-01-snm03,4847
obj-09-04-street_light_state-02,text-obj-09-04-street_light_state-02,4848
obj-09-04-street_light_state-02-cnm01,text-obj-09-04-street_light_state-02-cnm01,4849
obj-09-04-street_light_state-02-ncf01,text-obj-09-04-street_light_state-02-ncf01,4850
obj-09-04-street_light_state-02-snm01,text-obj-09-04-street_light_state-02-snm01,4851
obj-09-04-street_light_state-02-snm02,text-obj-09-04-street_light_state-02-snm02,4852
obj-09-04-street_light_state-02-snm03,text-obj-09-04-street_light_state-02-snm03,4853
obj-09-04-street_light_state-03,text-obj-09-04-street_light_state-03,4854
obj-09-04-street_light_state-03-cnm01,text-obj-09-04-street_light_state-03-cnm01,4855
obj-09-04-street_light_state-03-ncf01,text-obj-09-04-street_light_state-03-ncf01,4856
obj-09-04-street_light_state-03-snm01,text-obj-09-04-street_light_state-03-snm01,4857
obj-09-04-street_light_state-03-snm02,text-obj-09-04-street_light_state-03-snm02,4858
obj-09-04-street_light_state-03-snm03,text-obj-09-04-street_light_state-03-snm03,4859
obj-09-04-temperature-01,text-obj-09-04-temperature-01,4860
obj-09-04-temperature-01-cnm01,text-obj-09-04-temperature-01-cnm01,4861
obj-09-04-temperature-01-ncf01,text-obj-09-04-temperature-01-ncf01,4862
obj-09-04-temperature-01-snm01,text-obj-09-04-temperature-01-snm01,4863
obj-09-04-temperature-01-snm02,text-obj-09-04-temperature-01-snm02,4864
obj-09-04-temperature-01-snm03,text-obj-09-04-temperature-01-snm03,4865
obj-09-04-temperature-02,text-obj-09-04-temperature-02,4866
obj-09-04-temperature-02-cnm01,text-obj-09-04-temperature-02-cnm01,4867
obj-09-04-temperature-02-ncf01,text-obj-09-04-temperature-02-ncf01,4868
obj-09-04-temperature-02-snm01,text-obj-09-04-temperature-02-snm01,4869
obj-09-04-temperature-02-snm02,text-obj-09-04-temperature-02-snm02,4870
obj-09-04-temperature-02-snm03,text-obj-09-04-temperature-02-snm03,4871
obj-09-04-traffic_speed-01,text-obj-09-04-traffic_speed-01,4872
obj-09-04-traffic_speed-01-cnm01,text-obj-09-04-traffic_speed-01-cnm01,4873
obj-09-04-traffic_speed-01-ncf01,text-obj-09-04-traffic_speed-01-ncf01,4874
obj-09-04-traffic_speed-01-snm01,text-obj-09-04-traffic_speed-01-snm01,4875
obj-09-04-traffic_speed-01-snm02,text-obj-09-04-traffic_speed-01-snm02,4876
obj-09-04-traffic_speed-01-snm03,text-obj-09-04-traffic_speed-01-snm03,4877
obj-09-04-traffic_speed-02,text-obj-09-04-traffic_speed-02,4878
obj-09-04-traffic_speed-02-cnm01,text-obj-09-04-traffic_speed-02-cnm01,4879
obj-09-04-traffic_speed-02-ncf01,text-obj-09-04-traffic_speed-02-ncf01,4880
obj-09-04-traffic_speed-02-snm01,text-obj-09-04-traffic_speed-02-snm01,4881
obj-09-04-traffic_speed-02-snm02,text-obj-09-04-traffic_speed-02-snm02,4882
obj-09-04-traffic_speed-02-snm03,text-obj-09-04-traffic_speed-02-snm03,4883
obj-10-01-air_quality_co2-01,text-obj-10-01-air_quality_co2-01,4884
obj-10-01-air_quality_co2-01-cnm01,text-obj-10-01-air_quality_co2-01-cnm01,4885
obj-10-01-air_quality_co2-01-ncf01,text-obj-10-01-air_quality_co2-01-ncf01,4886
obj-10-01-air_quality_co2-01-snm01,text-obj-10-01-air_quality_co2-01-snm01,4887
obj-10-01-air_quality_co2-01-snm02,text-obj-10-01-air_quality_co2-01-snm02,4888
obj-10-01-air_quality_co2-01-snm03,text-obj-10-01-air_quality_co2-01-snm03,4889
obj-10-01-air_quality_co2-02,text-obj-10-01-air_quality_co2-02,4890
obj-10-01-air_quality_co2-02-cnm01,text-obj-10-01-air_quality_co2-02-cnm01,4891
obj-10-01-air_quality_co2-02-ncf01,text-obj-10-01-air_quality_co2-02-ncf01,4892
obj-10-01-air_quality_co2-02-snm01,text-obj-10-01-air_quality_co2-02-snm01,4893
obj-10-01-air_quality_co2-02-snm02,text-obj-10-01-air_quality_co2-02-snm02,4894
obj-10-01-air_quality_co2-02-snm03,text-obj-10-01-air_quality_co2-02-snm03,4895
obj-10-01-air_quality_co2-03,text-obj-10-01-air_quality_co2-03,4896
obj-10-01-air_quality_co2-03-cnm01,text-obj-10-01-air_quality_co2-03-cnm01,4897
obj-10-01-air_quality_co2-03-ncf01,text-obj-10-01-air_quality_co2-03-ncf01,4898
obj-10-01-air_quality_co2-03-snm01,text-obj-10-01-air_quality_co2-03-snm01,4899
obj-10-01-air_quality_co2-03-snm02,text-obj-10-01-air_quality_co2-03-snm02,4900
obj-10-01-air_quality_co2-03-snm03,text-obj-10-01-air_quality_co2-03-snm03,4901
obj-10-01-air_quality_pm25-01,text-obj-10-01-air_quality_pm25-01,4902
obj-10-01-air_quality_pm25-01-cnm01,text-obj-10-01-air_quality_pm25-01-cnm01,4903
obj-10-01-air_quality_pm25-01-ncf01,text-obj-10-01-air_quality_pm25-01-ncf01,4904
obj-10-01-air_quality_pm25-01-snm01,text-obj-10-01-air_quality_pm25-01-snm01,4905
obj-10-01-air_quality_pm25-01-snm02,text-obj-10-01-air_quality_pm25-01-snm02,4906
obj-10-01-air_quality_pm25-01-snm03,text-obj-10-01-air_quality_pm25-01-snm03,4907
obj-10-01-air_quality_pm25-02,text-obj-10-01-air_quality_pm25-02,4908
obj-10-01-air_quality_pm25-02-cnm01,text-obj-10-01-air_quality_pm25-02-cnm01,4909
obj-10-01-air_quality_pm25-02-ncf01,text-obj-10-01-air_quality_pm25-02-ncf01,4910
obj-10-01-air_quality_pm25-02-snm01,text-obj-10-01-air_quality_pm25-02-snm01,4911
obj-10-01-air_quality_pm25-02-snm02,text-obj-10-01-air_quality_pm25-02-snm02,4912
obj-10-01-air_quality_pm25-02-snm03,text-obj-10-01-air_quality_pm25-02-snm03,4913
obj-10-01-air_quality_pm25-03,text-obj-10-01-air_quality_pm25-03,4914
obj-10-01-air_quality_pm25-03-cnm01,text-obj-10-01-air_quality_pm25-03-cnm01,4915
obj-10-01-air_quality_pm25-03-ncf01,text-obj-10-01-air_quality_pm25-03-ncf01,4916
obj-10-01-air_quality_pm25-03-snm01,text-obj-10-01-air_quality_pm25-03-snm01,4917
obj-10-01-air_quality_pm25-03-snm02,text-obj-10-01-air_quality_pm25-03-snm02,4918
obj-10-01-air_quality_pm25-03-snm03,text-obj-10-01-air_quality_pm25-03-snm03,4919
obj-10-01-bus_arrival-01,text-obj-10-01-bus_arrival-01,4920
obj-10-01-bus_arrival-01-cnm01,text-obj-10-01-bus_arrival-01-cnm01,4921
obj-10-01-bus_arrival-01-ncf01,text-obj-10-01-bus_arrival-01-ncf01,4922
obj-10-01-bus_arrival-01-snm01,text-obj-10-01-bus_arrival-01-snm01,4923
obj-10-01-bus_arrival-01-snm02,text-obj-10-01-bus_arrival-01-snm02,4924
obj-10-01-bus_arrival-01-snm03,text-obj-10-01-bus_arrival-01-snm03,4925
obj-10-01-humidity-01,text-obj-10-01-humidity-01,4926
obj-10-01-humidity-01-cnm01,text-obj-10-01-humidity-01-cnm01,4927
obj-10-01-humidity-01-ncf01,text-obj-10-01-humidity-01-ncf01,4928
obj-10-01-humidity-01-snm01,text-obj-10-01-humidity-01-snm01,4929
obj-10-01-humidity-01-snm02,text-obj-10-01-humidity-01-snm02,4930
obj-10-01-humidity-01-snm03,text-obj-10-01-humidity-01-snm03,4931
obj-10-01-humidity-02,text-obj-10-01-humidity-02,4932
obj-10-01-humidity-02-cnm01,text-obj-10-01-humidity-02-cnm01,4933
obj-10-01-humidity-02-ncf01,text-obj-10-01-humidity-02-ncf01,4934
obj-10-01-humidity-02-snm01,text-obj-10-01-humidity-02-snm01,4935
obj-10-01-humidity-02-snm02,text-obj-10-01-humidity-02-snm02,4936
obj-10-01-humidity-02-snm03,text-obj-10-01-humidity-02-snm03,4937
obj-10-01-humidity-03,text-obj-10-01-humidity-03,4938
obj-10-01-humidity-03-cnm01,text-obj-10-01-humidity-03-cnm01,4939
obj-10-01-humidity-03-ncf01,text-obj-10-01-humidity-03-ncf01,4940
obj-10-01-humidity-03-snm01,text-obj-10-01-humidity-03-snm01,4941
obj-10-01-humidity-03-snm02,text-obj-10-01-humidity-03-snm02,4942
obj-10-01-humidity-03-snm03,text-obj-10-01-humidity-03-snm03,4943
obj-10-01-noise_level-01,text-obj-10-01-noise_level-01,4944
obj-10-01-noise_level-01-cnm01,text-obj-10-01-noise_level-01-cnm01,4945
obj-10-01-noise_level-01-ncf01,text-obj-10-01-noise_level-01-ncf01,4946
obj-10-01-noise_level-01-snm01,text-obj-10-01-noise_level-01-snm01,4947
obj-10-01-noise_level-01-snm02,text-obj-10-01-noise_level-01-snm02,4948
obj-10-01-noise_level-01-snm03,text-obj-10-01-noise_level-01-snm03,4949
obj-10-01-noise_level-02,text-obj-10-01-noise_level-02,4950
obj-10-01-noise_level-02-cnm01,text-obj-10-01-noise_level-02-cnm01,4951
obj-10-01-noise_level-02-ncf01,text-obj-10-01-noise_level-02-ncf01,4952
obj-10-01-noise_level-02-snm01,text-obj-10-01-noise_level-02-snm01,4953
obj-10-01-noise_level-02-snm02,text-obj-10-01-noise_level-02-snm02,4954
obj-10-01-noise_level-02-snm03,text-obj-10-01-noise_level-02-snm03,4955
obj-10-01-parking_availability-01,text-obj-10-01-parking_availability-01,4956
obj-10-01-parking_availability-01-cnm01,text-obj-10-01-parking_availability-01-cnm01,4957
obj-10-01-parking_availability-01-ncf01,text-obj-10-01-parking_availability-01-ncf01,4958
obj-10-01-parking_availability-01-snm01,text-obj-10-01-parking_availability-01-snm01,4959
obj-10-01-parking_availability-01-snm02,text-obj-10-01-parking_availability-01-snm02,4960
obj-10-01-parking_availability-01-snm03,text-obj-10-01-parking_availability-01-snm03,4961
obj-10-01-rainfall-01,text-obj-10-01-rainfall-01,4962
obj-10-01-rainfall-01-cnm01,text-obj-10-01-rainfall-01-cnm01,4963
obj-10-01-rainfall-01-ncf01,text-obj-10-01-rainfall-01-ncf01,4964
obj-10-01-rainfall-01-snm01,text-obj-10-01-rainfall-01-snm01,4965
obj-10-01-rainfall-01-snm02,text-obj-10-01-rainfall-01-snm02,4966
obj-10-01-rainfall-01-snm03,text-obj-10-01-rainfall-01-snm03,4967
obj-10-01-rainfall-02,text-obj-10-01-rainfall-02,4968
obj-10-01-rainfall-02-cnm01,text-obj-10-01-rainfall-02-cnm01,4969
obj-10-01-rainfall-02-ncf01,text-obj-10-01-rainfall-02-ncf01,4970
obj-10-01-rainfall-02-snm01,text-obj-10-01-rainfall-02-snm01,4971
obj-10-01-rainfall-02-snm02,text-obj-10-01-rainfall-02-snm02,4972
obj-10-01-rainfall-02-snm03,text-obj-10-01-rainfall-02-snm03,4973
obj-10-01-street_light_state-01,text-obj-10-01-street_light_state-01,4974
obj-10-01-street_light_state-01-cnm01,text-obj-10-01-street_light_state-01-cnm01,4975
obj-10-01-street_light_state-01-ncf01,text-obj-10-01-street_light_state-01-ncf01,4976
obj-10-01-street_light_state-01-snm01,text-obj-10-01-street_light_state-01-snm01,4977
obj-10-01-street_light_state-01-snm02,text-obj-10-01-street_light_state-01-snm02,4978
obj-10-01-street_light_state-01-snm03,text-obj-10-01-street_light_state-01-snm03,4979
obj-10-01-street_light_state-02,text-obj-10-01-street_light_state-02,4980
obj-10-01-street_light_state-02-cnm01,text-obj-10-01-street_light_state-02-cnm01,4981
obj-10-01-street_light_state-02-ncf01,text-obj-10-01-street_light_state-02-ncf01,4982
obj-10-01-street_light_state-02-snm01,text-obj-10-01-street_light_state-02-snm01,4983
obj-10-01-street_light_state-02-snm02,text-obj-10-01-street_light_state-02-snm02,4984
obj-10-01-street_light_state-02-snm03,text-obj-10-01-street_light_state-02-snm03,4985
obj-10-01-temperature-01,text-obj-10-01-temperature-01,4986
obj-10-01-temperature-01-cnm01,text-obj-10-01-temperature-01-cnm01,4987
obj-10-01-temperature-01-ncf01,text-obj-10-01-temperature-01-ncf01,4988
obj-10-01-temperature-01-snm01,text-obj-10-01-temperature-01-snm01,4989
obj-10-01-temperature-01-snm02,text-obj-10-01-temperature-01-snm02,4990
obj-10-01-temperature-01-snm03,text-obj-10-01-temperature-01-snm03,4991
obj-10-01-temperature-02,text-obj-10-01-temperature-02,4992
obj-10-01-temperature-02-cnm01,text-obj-10-01-temperature-02-cnm01,4993
obj-10-01-temperature-02-ncf01,text-obj-10-01-temperature-02-ncf01,4994
obj-10-01-temperature-02-snm01,text-obj-10-01-temperature-02-snm01,4995
obj-10-01-temperature-02-snm02,text-obj-10-01-temperature-02-snm02,4996
obj-10-01-temperature-02-snm03,text-obj-10-01-temperature-02-snm03,4997
obj-10-01-temperature-03,text-obj-10-01-temperature-03,4998
obj-10-01-temperature-03-cnm01,text-obj-10-01-temperature-03-cnm01,4999
obj-10-01-temperature-03-ncf01,text-obj-10-01-temperature-03-ncf01,5000
obj-10-01-temperature-03-snm01,text-obj-10-01-temperature-03-snm01,5001
obj-10-01-temperature-03-snm02,text-obj-10-01-temperature-03-snm02,5002
obj-10-01-temperature-03-snm03,text-obj-10-01-temperature-03-snm03,5003
obj-10-01-traffic_speed-01,text-obj-10-01-traffic_speed-01,5004
obj-10-01-traffic_speed-01-cnm01,text-obj-10-01-traffic_speed-01-cnm01,5005
obj-10-01-traffic_speed-01-ncf01,text-obj-10-01-traffic_speed-01-ncf01,5006
obj-10-01-traffic_speed-01-snm01,text-obj-10-01-traffic_speed-01-snm01,5007
obj-10-01-traffic_speed-01-snm02,text-obj-10-01-traffic_speed-01-snm02,5008
obj-10-01-traffic_speed-01-snm03,text-obj-10-01-traffic_speed-01-snm03,5009
obj-10-02-air_quality_co2-01,text-obj-10-02-air_quality_co2-01,5010
obj-10-02-air_quality_co2-01-cnm01,text-obj-10-02-air_quality_co2-01-cnm01,5011
obj-10-02-air_quality_co2-01-ncf01,text-obj-10-02-air_quality_co2-01-ncf01,5012
obj-10-02-air_quality_co2-01-snm01,text-obj-10-02-air_quality_co2-01-snm01,5013
obj-10-02-air_quality_co2-01-snm02,text-obj-10-02-air_quality_co2-01-snm02,5014
obj-10-02-air_quality_co2-01-snm03,text-obj-10-02-air_quality_co2-01-snm03,5015
obj-10-02-air_quality_co2-02,text-obj-10-02-air_quality_co2-02,5016
obj-10-02-air_quality_co2-02-cnm01,text-obj-10-02-air_quality_co2-02-cnm01,5017
obj-10-02-air_quality_co2-02-ncf01,text-obj-10-02-air_quality_co2-02-ncf01,5018
obj-10-02-air_quality_co2-02-snm01,text-obj-10-02-air_quality_co2-02-snm01,5019
obj-10-02-air_quality_co2-02-snm02,text-obj-10-02-air_quality_co2-02-snm02,5020
obj-10-02-air_quality_co2-02-snm03,text-obj-10-02-air_quality_co2-02-snm03,5021
obj-10-02-air_quality_pm25-01,text-obj-10-02-air_quality_pm25-01,5022
obj-10-02-air_quality_pm25-01-cnm01,text-obj-10-02-air_quality_pm25-01-cnm01,5023
obj-10-02-air_quality_pm25-01-ncf01,text-obj-10-02-air_quality_pm25-01-ncf01,5024
obj-10-02-air_quality_pm25-01-snm01,text-obj-10-02-air_quality_pm25-01-snm01,5025
obj-10-02-air_quality_pm25-01-snm02,text-obj-10-02-air_quality_pm25-01-snm02,5026
obj-10-02-air_quality_pm25-01-snm03,text-obj-10-02-air_quality_pm25-01-snm03,5027
obj-10-02-air_quality_pm25-02,text-obj-10-02-air_quality_pm25-02,5028
obj-10-02-air_quality_pm25-02-cnm01,text-obj-10-02-air_quality_pm25-02-cnm01,5029
obj-10-02-air_quality_pm25-02-ncf01,text-obj-10-02-air_quality_pm25-02-ncf01,5030
obj-10-02-air_quality_pm25-02-snm01,text-obj-10-02-air_quality_pm25-02-snm01,5031
obj-10-02-air_quality_pm25-02-snm02,text-obj-10-02-air_quality_pm25-02-snm02,5032
obj-10-02-air_quality_pm25-02-snm03,text-obj-10-02-air_quality_pm25-02-snm03,5033
obj-10-02-bus_arrival-01,text-obj-10-02-bus_arrival-01,5034
obj-10-02-bus_arrival-01-cnm01,text-obj-10-02-bus_arrival-01-cnm01,5035
obj-10-02-bus_arrival-01-ncf01,text-obj-10-02-bus_arrival-01-ncf01,5036
obj-10-02-bus_arrival-01-snm01,text-obj-10-02-bus_arrival-01-snm01,5037
obj-10-02-bus_arrival-01-snm02,text-obj-10-02-bus_arrival-01-snm02,5038
obj-10-02-bus_arrival-01-snm03,text-obj-10-02-bus_arrival-01-snm03,5039
obj-10-02-bus_arrival-02,text-obj-10-02-bus_arrival-02,5040
obj-10-02-bus_arrival-02-cnm01,text-obj-10-02-bus_arrival-02-cnm01,5041
obj-10-02-bus_arrival-02-ncf01,text-obj-10-02-bus_arrival-02-ncf01,5042
obj-10-02-bus_arrival-02-snm01,text-obj-10-02-bus_arrival-02-snm01,5043
obj-10-02-bus_arrival-02-snm02,text-obj-10-02-bus_arrival-02-snm02,5044
obj-10-02-bus_arrival-02-snm03,text-obj-10-02-bus_arrival-02-snm03,5045
obj-10-02-humidity-01,text-obj-10-02-humidity-01,5046
obj-10-02-humidity-01-cnm01,text-obj-10-02-humidity-01-cnm01,5047
obj-10-02-humidity-01-ncf01,text-obj-10-02-humidity-01-ncf01,5048
obj-10-02-humidity-01-snm01,text-obj-10-02-humidity-01-snm01,5049
obj-10-02-humidity-01-snm02,text-obj-10-02-humidity-01-snm02,5050
obj-10-02-humidity-01-snm03,text-obj-10-02-humidity-01-snm03,5051
obj-10-02-humidity-02,text-obj-10-02-humidity-02,5052
obj-10-02-humidity-02-cnm01,text-obj-10-02-humidity-02-cnm01,5053
obj-10-02-humidity-02-ncf01,text-obj-10-02-humidity-02-ncf01,5054
obj-10-02-humidity-02-snm01,text-obj-10-02-humidity-02-snm01,5055
obj-10-02-humidity-02-snm02,text-obj-10-02-humidity-02-snm02,5056
obj-10-02-humidity-02-snm03,text-obj-10-02-humidity-02-snm03,5057
obj-10-02-humidity-03,text-obj-10-02-humidity-03,5058
obj-10-02-humidity-03-cnm01,text-obj-10-02-humidity-03-cnm01,5059
obj-10-02-humidity-03-ncf01,text-obj-10-02-humidity-03-ncf01,5060
obj-10-02-humidity-03-snm01,text-obj-10-02-humidity-03-snm01,5061
obj-10-02-humidity-03-snm02,text-obj-10-02-humidity-03-snm02,5062
obj-10-02-humidity-03-snm03,text-obj-10-02-humidity-03-snm03,5063
obj-10-02-noise_level-01,text-obj-10-02-noise_level-01,5064
obj-10-02-noise_level-01-cnm01,text-obj-10-02-noise_level-01-cnm01,5065
obj-10-02-noise_level-01-ncf01,text-obj-10-02-noise_level-01-ncf01,5066
